23S-methyl	Terminator2	13.6
23S-methyl	Terminator2	18.5
23S-methyl	Terminator1	12.2
23S-methyl	Terminator2	11.2
5_8S_rRNA	UNCG	8.3
5_8S_rRNA	GNRA	7.3
5S_rRNA	twist_up	19.7
5S_rRNA	twist_up	31.1
5S_rRNA	twist_up	32.5
5S_rRNA	twist_up	30.7
5S_rRNA	twist_up	25.7
6C	Terminator1	12.1
6C	GNRA	8.5
6C	T-loop	10.2
6C	GNRA	7.1
6S-Flavo	Terminator1	10.7
6S	GNRA	7.7
6S	UMAC	13.4
6S	T-loop	9.3
6S	Domain-V	12.9
ACA59	GNRA	7.9
ACA64	UNCG	8.1
ACAT	GNRA	7.5
ACAT	GNRA	7.5
ACEA_U3	GNRA	9.0
ACEA_U3	k-turn-1	9.1
ACEA_U3	GNRA	9.0
ACEA_U3	k-turn-1	9.1
ACEA_U3	UNCG	21.4
ACEA_U3	Terminator2	12.0
ACEA_U3	HuR_binding	12.1
ACEA_U3	UNCG	8.6
Acido-1	GNRA	11.1
Acido-1	GNRA	16.7
Acido-1	U-turn	15.7
Acido-1	GNRA	7.3
Acido-1	GNRA	11.1
Acido-1	GNRA	8.8
Acido-Lenti-1	UMAC	22.5
Acido-Lenti-1	U-turn	10.9
Acido-Lenti-1	T-loop	9.6
Acido-Lenti-1	UNCG	8.5
Acido-Lenti-1	GNRA	7.5
Acido-Lenti-1	UMAC	17.6
Acido-Lenti-1	UNCG	9.4
Acido-Lenti-1	GNRA	7.6
adapt33_4	CsrA_binding	11.9
adapt33_4	k-turn-1	11.0
Afu_182	UNCG	8.6
Afu_182	k-turn-1	11.6
Afu_182	UNCG	13.9
Afu_264	UNCG	12.5
Afu_300	UNCG	13.3
Afu_300	GNRA	7.6
Afu_300	UNCG	11.1
Afu_300	UNCG	11.5
Afu_309	k-turn-1	9.2
Afu_309	GNRA	9.9
Afu_309	UNCG	12.7
Afu_309	UNCG	9.9
Afu_514	UNCG	8.7
Alfamo_CPB	U-turn	10.2
Alfamo_CPB	T-loop	9.4
ALIL	UNCG	10.9
alpha_tmRNA	GNRA	12.4
alpha_tmRNA	GNRA	14.3
alpha_tmRNA	UNCG	15.7
alpha_tmRNA	GNRA	9.7
alpha_tmRNA	GNRA	13.6
alpha_tmRNA	UNCG	12.1
alpha_tmRNA	GNRA	11.0
alpha_tmRNA	T-loop	9.4
alpha_tmRNA	k-turn-1	9.3
Anti-Q_RNA	T-loop	12.4
ApoB_5_CRE	GNRA	7.6
ApoB_5_CRE	GNRA	7.6
ApoB_5_CRE	GNRA	7.6
ApoB_5_CRE	T-loop	12.1
ApoB_5_CRE	GNRA	7.6
Archaea_SRP	SRP_S_domain	45.8
Archaea_SRP	GNRA	10.8
Archaea_SRP	k-turn-1	10.5
Archaea_SRP	k-turn-1	9.7
Archaea_SRP	GNRA	8.3
Archaea_SRP	GNRA	7.0
Archaea_SRP	SRP_S_domain	42.9
Archaea_SRP	GNRA	11.7
Archaea_SRP	UNCG	8.7
Archaea_SRP	GNRA	9.6
Archaea_SRP	GNRA	7.8
Archaea_SRP	SRP_S_domain	40.8
Archaea_SRP	T-loop	9.8
Archaea_SRP	GNRA	8.9
Archaea_SRP	GNRA	7.3
Archaea_SRP	SRP_S_domain	44.3
Archaea_SRP	SRP_S_domain	36.0
Archaea_SRP	GNRA	15.7
Archaea_SRP	UNCG	10.9
Archaea_SRP	k-turn-1	11.1
Archaea_SRP	GNRA	8.8
Arthropod_7SK	k-turn-1	14.0
Arthropod_7SK	GNRA	7.0
AS1726	U-turn	10.8
AS1726	GNRA	7.4
AS1726	U-turn	10.8
AS1726	GNRA	7.4
ASdes	U-turn	10.7
asd	UNCG	11.9
asd	UNCG	13.9
asd	T-loop	11.1
asd	UNCG	8.8
ASpks	GNRA	8.0
asX1	VTS1_binding	17.2
asX1	GNRA	12.4
asX1	VTS1_binding	14.1
asX1	GNRA	13.9
asX1	VTS1_binding	14.1
asX1	GNRA	13.9
asX1	Terminator2	11.7
asX1	VTS1_binding	13.7
asX1	GNRA	13.9
asX1	Terminator1	10.4
asX1	Terminator2	10.5
asX4	CsrA_binding	15.3
asX4	CsrA_binding	14.3
asX4	U-turn	11.7
asX4	T-loop	9.2
asX4	CsrA_binding	15.3
asX4	CsrA_binding	14.3
asX4	U-turn	11.7
asX4	T-loop	9.2
asX4	CsrA_binding	15.3
asX4	GNRA	7.7
asX4	CsrA_binding	15.3
asX4	GNRA	7.7
asX4	CsrA_binding	15.3
asX6	pK-turn	15.9
asX6	GNRA	7.6
atoC	Terminator2	11.0
atoC	GNRA	7.8
atoC	GNRA	9.6
atoC	GNRA	11.8
b55	GNRA	8.4
b55	GNRA	8.0
b55	GNRA	8.4
b55	GNRA	8.0
Bacteria_large_SRP	SRP_S_domain	55.6
Bacteria_large_SRP	SRP_S_domain	54.7
Bacteria_large_SRP	UNCG	8.5
Bacteria_large_SRP	k-turn-1	9.1
Bacteria_large_SRP	SRP_S_domain	40.1
Bacteria_large_SRP	GNRA	8.2
Bacteria_large_SRP	SRP_S_domain	57.6
Bacteria_large_SRP	GNRA	7.3
Bacteria_large_SRP	SRP_S_domain	55.9
Bacteria_small_SRP	SRP_S_domain	44.6
Bacteria_small_SRP	GNRA	8.0
Bacteria_small_SRP	SRP_S_domain	50.1
Bacteria_small_SRP	GNRA	8.2
Bacteria_small_SRP	SRP_S_domain	36.7
Bacteria_small_SRP	SRP_S_domain	37.4
Bacteria_small_SRP	GNRA	7.2
Bacteria_small_SRP	SRP_S_domain	38.8
Bacteria_small_SRP	GNRA	8.6
Bacteroidales-1	UNCG	14.4
Bacteroidales-1	UNCG	11.9
Bacteroidales-1	UNCG	10.8
Bacteroides-1	UNCG	8.4
Bacteroid-trp	CRC_binding	16.4
Bacteroid-trp	AUF1_binding	18.4
bantam	Terminator2	10.8
bantam	Terminator2	11.3
bantam	UNCG	8.1
BC040587	T-loop	13.1
BC040587	U-turn	10.6
Betaproteobacteria_toxic_sRNA	Terminator2	17.3
Betaproteobacteria_toxic_sRNA	Terminator1	15.4
Betaproteobacteria_toxic_sRNA	Terminator2	11.1
Betaproteobacteria_toxic_sRNA	UNCG	9.2
Betaproteobacteria_toxic_sRNA	Terminator2	12.2
Betaproteobacteria_toxic_sRNA	UNCG	8.8
Betaproteobacteria_toxic_sRNA	Terminator1	20.0
Betaproteobacteria_toxic_sRNA	Terminator2	19.5
Betaproteobacteria_toxic_sRNA	UNCG	8.6
Betaproteobacteria_toxic_sRNA	k-turn-1	9.9
Betaproteobacteria_toxic_sRNA	Terminator1	17.5
Betaproteobacteria_toxic_sRNA	Terminator2	18.2
Betaproteobacteria_toxic_sRNA	UNCG	11.6
Betaproteobacteria_toxic_sRNA	T-loop	10.4
beta_tmRNA	T-loop	10.4
beta_tmRNA	UNCG	20.7
beta_tmRNA	U-turn	12.7
beta_tmRNA	T-loop	10.4
beta_tmRNA	GNRA	7.1
beta_tmRNA	UNCG	18.8
beta_tmRNA	GNRA	16.3
beta_tmRNA	T-loop	9.3
beta_tmRNA	UNCG	18.6
beta_tmRNA	UNCG	19.2
beta_tmRNA	U-turn	10.1
bicoid_3	T-loop	9.2
bicoid_3	Terminator2	14.3
bicoid_3	T-loop	9.2
BsrC	CRC_binding	13.5
BsrC	CRC_binding	13.5
BsrF	UNCG	10.7
BsrF	Terminator1	10.8
BsrF	UNCG	8.4
BsrF	Terminator1	18.4
BsrF	Terminator2	10.7
BsrF	UNCG	10.7
BsrF	Terminator1	10.8
BsrF	UNCG	8.4
BsrF	UNCG	9.3
BsrF	GNRA	7.3
BsrG	Terminator1	10.5
BsrG	GNRA	9.8
BsrG	GNRA	7.3
BsrG	k-turn-1	11.9
BsrG	T-loop	10.0
BsrG	GNRA	9.8
BsrG	k-turn-1	9.3
BsrG	Terminator2	17.1
BsrG	Terminator1	12.1
BsrG	GNRA	9.3
bxd_2	GNRA	9.8
C4	UNCG	15.9
C4	GNRA	12.6
C4	UNCG	18.3
CC0196	T-loop	9.8
CC0196	k-turn-1	10.9
CC0196	GNRA	10.0
CC0196	T-loop	9.8
CC0196	k-turn-1	10.9
CC0196	GNRA	10.0
CC0734	T-loop	10.3
CC1840	GNRA	19.6
CC1840	UNCG	10.0
CC1840	pK-turn	14.2
CC1840	Terminator1	11.6
CC1840	GNRA	10.5
CC1840	UNCG	8.4
CC1840	GNRA	9.0
CC1840	Terminator1	10.1
CC1840	UNCG	8.2
CC1840	GNRA	8.9
CC2171	UNCG	9.8
CC2171	GNRA	10.0
CC2171	GNRA	18.1
CC2171	k-turn-1	10.0
CC2171	GNRA	14.4
CC2171	GNRA	8.7
CC2171	GNRA	18.1
CC2171	Terminator1	11.6
CC2171	k-turn-1	10.4
CC2171	GNRA	9.7
CC2171	GNRA	15.0
CC2171	Terminator1	13.3
CC2171	k-turn-1	13.0
CC2171	UNCG	8.6
CC3510	Terminator2	10.2
CC3510	GNRA	9.7
CC3510	GNRA	7.4
CC3510	GNRA	11.3
CC3510	Terminator2	10.2
CC3510	GNRA	7.4
CC3552	GNRA	18.1
CC3552	GNRA	14.2
CC3552	U-turn	12.6
CC3552	UNCG	8.2
CC3552	GNRA	14.3
CC3552	U-turn	12.1
CC3552	GNRA	11.8
CC3664	Terminator1	11.0
CC3664	k-turn-1	9.7
CC3664	Terminator1	11.0
CC3664	k-turn-1	9.7
c-di-GMP-II	k-turn-2	22.6
c-di-GMP-I	GNRA	9.8
c-di-GMP-I	T-loop	10.5
c-di-GMP-I	GNRA	9.4
c-di-GMP-I	GNRA	8.0
CDKN2B-AS_3	Terminator1	10.7
CDKN2B-AS_3	Terminator2	10.0
CDKN2B-AS	GNRA	7.6
ceN101	k-turn-1	9.5
ceN101	k-turn-1	9.5
ceN104	GNRA	7.2
ceN104	Terminator2	11.1
ceN104	GNRA	9.3
ceN111	UNCG	8.3
ceN115	UNCG	13.6
ceN115	UNCG	13.6
ceN40	GNRA	8.3
ceN40	GNRA	8.3
ceN42	UNCG	11.8
ceN43	HuR_binding	13.7
ceN43	HuR_binding	13.7
ceN48	Terminator2	10.6
ceN56	k-turn-1	12.3
ceN56	k-turn-1	9.2
ceN56	k-turn-1	9.8
ceN59	UNCG	10.4
ceN69	HuR_binding	12.2
ceN72-3_ceN74-2	UNCG	9.7
ceN80	GNRA	11.0
ceN80	GNRA	10.6
ceN89	tandem-GA	15.4
ceN89	tandem-GA	15.4
Chlorobi-1	U-turn	11.4
Chlorobi-1	GNRA	8.9
Chloroflexi-1	Terminator2	10.8
Chloroflexi-1	Terminator2	10.3
Chloroflexi-1	Terminator2	10.0
cHP	U-turn	10.7
cHP	T-loop	9.5
cHP	T-loop	9.2
cHP	GNRA	7.9
Clostridiales-1	Terminator2	10.8
Clostridiales-1	UNCG	8.3
Clostridiales-1	UAA_GAN	19.5
